轮次,日期,主队,比分,客队,战报,统计,组图,地点,电视,主队_link,比分_link,客队_link,战报_link,统计_link,组图_link,UID
12,2019-12-01\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t113:121\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山西,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18494/,http://cba.sports.sina.com.cn/cba/team/show/14/,http://sports.sina.com.cn/basketball/cba/2019-12-01/doc-iihnzahi4617130.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18494/,http://slide.sports.sina.com.cn/cba/slide_2_792_236274.html,2019202000115
12,2019-12-01\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t97:103\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18495/,http://cba.sports.sina.com.cn/cba/team/show/369/,http://sports.sina.com.cn/basketball/cba/2019-12-01/doc-iihnzahi4617130.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18495/,http://slide.sports.sina.com.cn/cba/slide_2_792_236274.html,2019202000116
12,2019-12-01\xa019:35,北京,\t\t\t\t\t\t\t\t\t\t\t\t\t\t78:93\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/10/,http://cba.sports.sina.com.cn/cba/schedule/show/18496/,http://cba.sports.sina.com.cn/cba/team/show/1/,http://sports.sina.com.cn/basketball/cba/2019-12-01/doc-iihnzahi4614617.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18496/,http://slide.sports.sina.com.cn/cba/slide_2_792_236270.html,2019202000117
12,2019-12-01\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t127:112\t\t\t\t\t\t\t\t\t\t\t\t\t\t,吉林,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18497/,http://cba.sports.sina.com.cn/cba/team/show/12/,http://sports.sina.com.cn/basketball/cba/2019-12-01/doc-iihnzahi4617130.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18497/,http://slide.sports.sina.com.cn/cba/slide_2_792_236274.html,2019202000118
12,2019-12-01\xa019:35,辽宁,\t\t\t\t\t\t\t\t\t\t\t\t\t\t123:109\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,沈阳,,http://cba.sports.sina.com.cn/cba/team/show/9/,http://cba.sports.sina.com.cn/cba/schedule/show/18498/,http://cba.sports.sina.com.cn/cba/team/show/113/,http://sports.sina.com.cn/basketball/cba/2019-12-01/doc-iihnzhfz2964209.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18498/,http://slide.sports.sina.com.cn/cba/slide_2_792_236271.html,2019202000119
12,2019-12-01\xa020:00,新疆,\t\t\t\t\t\t\t\t\t\t\t\t\t\t134:91\t\t\t\t\t\t\t\t\t\t\t\t\t\t,福建,战报,统计,组图,乌鲁木齐,,http://cba.sports.sina.com.cn/cba/team/show/11/,http://cba.sports.sina.com.cn/cba/schedule/show/18499/,http://cba.sports.sina.com.cn/cba/team/show/7/,http://sports.sina.com.cn/basketball/cba/2019-12-01/doc-iihnzhfz2966680.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18499/,http://slide.sports.sina.com.cn/cba/slide_2_792_236278.html,2019202000120
13,2019-12-03\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t86:109\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,佛山,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18500/,http://cba.sports.sina.com.cn/cba/team/show/10/,http://sports.sina.com.cn/basketball/cba/2019-12-03/doc-iihnzahi5092380.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18500/,http://slide.sports.sina.com.cn/cba/slide_2_792_236466.html,2019202000121
13,2019-12-03\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t132:122\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18501/,http://cba.sports.sina.com.cn/cba/team/show/368/,http://sports.sina.com.cn/basketball/cba/2019-12-03/doc-iihnzahi5093332.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18501/,http://slide.sports.sina.com.cn/cba/slide_2_792_236467.html,2019202000122
13,2019-12-04\xa019:00,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t125:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,福建,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18507/,http://cba.sports.sina.com.cn/cba/team/show/7/,http://sports.sina.com.cn/basketball/cba/2019-12-04/doc-iihnzahi5328824.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18507/,http://slide.sports.sina.com.cn/cba/slide_2_792_236531.html,2019202000123
13,2019-12-04\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t107:88\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18502/,http://cba.sports.sina.com.cn/cba/team/show/16/,http://sports.sina.com.cn/basketball/cba/2019-12-04/doc-iihnzahi5334286.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18502/,http://slide.sports.sina.com.cn/cba/slide_2_792_236531.html,2019202000124
13,2019-12-04\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t115:104\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18503/,http://cba.sports.sina.com.cn/cba/team/show/9/,http://sports.sina.com.cn/basketball/cba/2019-12-04/doc-iihnzahi5335311.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18503/,http://slide.sports.sina.com.cn/cba/slide_2_792_236530.html,2019202000125
13,2019-12-04\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t90:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18504/,http://cba.sports.sina.com.cn/cba/team/show/369/,http://sports.sina.com.cn/basketball/cba/2019-12-04/doc-iihnzahi5328824.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18504/,http://slide.sports.sina.com.cn/cba/slide_2_792_236531.html,2019202000126
13,2019-12-04\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t106:116\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18505/,http://cba.sports.sina.com.cn/cba/team/show/11/,http://sports.sina.com.cn/basketball/cba/2019-12-04/doc-iihnzhfz3684649.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18505/,http://slide.sports.sina.com.cn/cba/slide_2_792_236529.html,2019202000127
13,2019-12-04\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t113:112\t\t\t\t\t\t\t\t\t\t\t\t\t\t,青岛,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18506/,http://cba.sports.sina.com.cn/cba/team/show/114/,http://sports.sina.com.cn/basketball/cba/2019-12-04/doc-iihnzahi5328824.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18506/,http://slide.sports.sina.com.cn/cba/slide_2_792_236531.html,2019202000128
13,2019-12-05\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t98:95\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18508/,http://cba.sports.sina.com.cn/cba/team/show/182/,http://sports.sina.com.cn/basketball/cba/2019-12-05/doc-iihnzhfz3918857.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18508/,http://slide.sports.sina.com.cn/cba/slide_2_792_236606.html,2019202000129
13,2019-12-05\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t97:116\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18509/,http://cba.sports.sina.com.cn/cba/team/show/1/,http://sports.sina.com.cn/basketball/cba/2019-12-05/doc-iihnzhfz3917883.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18509/,http://slide.sports.sina.com.cn/cba/slide_2_792_236605.html,2019202000130
14,2019-12-06\xa019:35,北控,\t\t\t\t\t\t\t\t\t\t\t\t\t\t90:95\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山东,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/369/,http://cba.sports.sina.com.cn/cba/schedule/show/18510/,http://cba.sports.sina.com.cn/cba/team/show/15/,https://sports.sina.com.cn/basketball/cba/2019-12-06/doc-iihnzahi5802798.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18510/,http://slide.sports.sina.com.cn/cba/slide_2_792_236693.html,2019202000131
14,2019-12-06\xa019:35,同曦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t119:116\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,南京,,http://cba.sports.sina.com.cn/cba/team/show/368/,http://cba.sports.sina.com.cn/cba/schedule/show/18511/,http://cba.sports.sina.com.cn/cba/team/show/6/,https://sports.sina.com.cn/basketball/cba/2019-12-06/doc-iihnzahi5802798.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18511/,http://slide.sports.sina.com.cn/cba/slide_2_792_236691.html,2019202000132
14,2019-12-06\xa019:35,广厦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t102:93\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,诸暨,,http://cba.sports.sina.com.cn/cba/team/show/16/,http://cba.sports.sina.com.cn/cba/schedule/show/18512/,http://cba.sports.sina.com.cn/cba/team/show/113/,https://sports.sina.com.cn/basketball/cba/2019-12-06/doc-iihnzhfz4145067.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18512/,http://slide.sports.sina.com.cn/cba/slide_2_792_236692.html,2019202000133
14,2019-12-06\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t124:90\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18513/,http://cba.sports.sina.com.cn/cba/team/show/4/,https://sports.sina.com.cn/basketball/cba/2019-12-06/doc-iihnzahi5802798.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18513/,http://slide.sports.sina.com.cn/cba/slide_2_792_236691.html,2019202000134
14,2019-12-07\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t107:94\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18514/,http://cba.sports.sina.com.cn/cba/team/show/182/,https://sports.sina.com.cn/basketball/cba/2019-12-07/doc-iihnzhfz4330281.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18514/,http://slide.sports.sina.com.cn/cba/slide_2_792_236760.html,2019202000135
14,2019-12-07\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t112:136\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18515/,http://cba.sports.sina.com.cn/cba/team/show/1/,https://sports.sina.com.cn/basketball/cba/2019-12-07/doc-iihnzhfz4330281.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18515/,http://slide.sports.sina.com.cn/cba/slide_2_792_236758.html,2019202000136
14,2019-12-07\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t115:123\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,佛山,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18516/,http://cba.sports.sina.com.cn/cba/team/show/9/,https://sports.sina.com.cn/basketball/cba/2019-12-07/doc-iihnzhfz4328220.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18516/,http://slide.sports.sina.com.cn/cba/slide_2_792_236759.html,2019202000137
14,2019-12-08\xa019:35,北京,\t\t\t\t\t\t\t\t\t\t\t\t\t\t102:100\t\t\t\t\t\t\t\t\t\t\t\t\t\t,深圳,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/10/,http://cba.sports.sina.com.cn/cba/schedule/show/18517/,http://cba.sports.sina.com.cn/cba/team/show/8/,https://sports.sina.com.cn/basketball/cba/2019-12-08/doc-iihnzahi6152245.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18517/,http://slide.sports.sina.com.cn/cba/slide_2_792_236821.html,2019202000138
14,2019-12-08\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t103:118\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18518/,http://cba.sports.sina.com.cn/cba/team/show/2/,https://sports.sina.com.cn/basketball/cba/2019-12-08/doc-iihnzhfz4502354.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18518/,http://slide.sports.sina.com.cn/cba/slide_2_792_236822.html,2019202000139
14,2019-12-08\xa019:35,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t124:107\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18519/,http://cba.sports.sina.com.cn/cba/team/show/11/,https://sports.sina.com.cn/basketball/cba/2019-12-08/doc-iihnzahi6149810.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18519/,http://slide.sports.sina.com.cn/cba/slide_2_792_236820.html,2019202000140
15,2019-12-09\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t100:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18520/,http://cba.sports.sina.com.cn/cba/team/show/369/,https://sports.sina.com.cn/basketball/cba/2019-12-09/doc-iihnzahi6392469.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18520/,http://slide.sports.sina.com.cn/cba/slide_2_792_236910.html,2019202000141
15,2019-12-10\xa019:00,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t130:118\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18524/,http://cba.sports.sina.com.cn/cba/team/show/4/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzhfz4982825.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18524/,http://slide.sports.sina.com.cn/cba/slide_2_792_236998.html,2019202000142
15,2019-12-10\xa019:35,北京,\t\t\t\t\t\t\t\t\t\t\t\t\t\t112:104\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广州,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/10/,http://cba.sports.sina.com.cn/cba/schedule/show/18521/,http://cba.sports.sina.com.cn/cba/team/show/13/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzahi6640579.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18521/,http://slide.sports.sina.com.cn/cba/slide_2_792_236996.html,2019202000143
15,2019-12-10\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t120:103\t\t\t\t\t\t\t\t\t\t\t\t\t\t,八一,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18522/,http://cba.sports.sina.com.cn/cba/team/show/3/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzhfz4982825.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18522/,http://slide.sports.sina.com.cn/cba/slide_2_792_236998.html,2019202000144
15,2019-12-10\xa019:35,辽宁,\t\t\t\t\t\t\t\t\t\t\t\t\t\t117:104\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,沈阳,,http://cba.sports.sina.com.cn/cba/team/show/9/,http://cba.sports.sina.com.cn/cba/schedule/show/18523/,http://cba.sports.sina.com.cn/cba/team/show/368/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzhfz4989788.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18523/,http://slide.sports.sina.com.cn/cba/slide_2_792_236999.html,2019202000145
15,2019-12-10\xa019:35,广东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t112:97\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,东莞,,http://cba.sports.sina.com.cn/cba/team/show/1/,http://cba.sports.sina.com.cn/cba/schedule/show/18525/,http://cba.sports.sina.com.cn/cba/team/show/16/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzhfz4988607.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18525/,http://slide.sports.sina.com.cn/cba/slide_2_792_237001.html,2019202000146
15,2019-12-10\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t107:92\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18526/,http://cba.sports.sina.com.cn/cba/team/show/2/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzhfz4982825.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18526/,http://slide.sports.sina.com.cn/cba/slide_2_792_236998.html,2019202000147
15,2019-12-10\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t110:114\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18527/,http://cba.sports.sina.com.cn/cba/team/show/11/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzahi6644868.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18527/,http://slide.sports.sina.com.cn/cba/slide_2_792_236997.html,2019202000148
15,2019-12-10\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t94:73\t\t\t\t\t\t\t\t\t\t\t\t\t\t,深圳,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18528/,http://cba.sports.sina.com.cn/cba/team/show/8/,https://sports.sina.com.cn/basketball/cba/2019-12-10/doc-iihnzhfz4982825.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18528/,http://slide.sports.sina.com.cn/cba/slide_2_792_236998.html,2019202000149
15,2019-12-11\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t94:98\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18529/,http://cba.sports.sina.com.cn/cba/team/show/113/,https://sports.sina.com.cn/basketball/cba/2019-12-11/doc-iihnzahi6890618.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18529/,http://slide.sports.sina.com.cn/cba/slide_2_792_237064.html,2019202000150
16,2019-12-12\xa019:00,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t124:108\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18533/,http://cba.sports.sina.com.cn/cba/team/show/368/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzahi7135347.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18533/,http://slide.sports.sina.com.cn/cba/slide_2_792_237143.html,2019202000151
16,2019-12-12\xa019:35,北控,\t\t\t\t\t\t\t\t\t\t\t\t\t\t122:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广州,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/369/,http://cba.sports.sina.com.cn/cba/schedule/show/18530/,http://cba.sports.sina.com.cn/cba/team/show/13/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzahi7135347.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18530/,http://slide.sports.sina.com.cn/cba/slide_2_792_237143.html,2019202000152
16,2019-12-12\xa019:35,广厦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:76\t\t\t\t\t\t\t\t\t\t\t\t\t\t,八一,战报,统计,组图,诸暨,,http://cba.sports.sina.com.cn/cba/team/show/16/,http://cba.sports.sina.com.cn/cba/schedule/show/18531/,http://cba.sports.sina.com.cn/cba/team/show/3/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzahi7135347.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18531/,http://slide.sports.sina.com.cn/cba/slide_2_792_237143.html,2019202000153
16,2019-12-12\xa019:35,辽宁,\t\t\t\t\t\t\t\t\t\t\t\t\t\t111:94\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,沈阳,,http://cba.sports.sina.com.cn/cba/team/show/9/,http://cba.sports.sina.com.cn/cba/schedule/show/18532/,http://cba.sports.sina.com.cn/cba/team/show/4/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzahi7132263.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18532/,http://slide.sports.sina.com.cn/cba/slide_2_792_237137.html,2019202000154
16,2019-12-12\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t111:107\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18534/,http://cba.sports.sina.com.cn/cba/team/show/10/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzahi7132787.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18534/,http://slide.sports.sina.com.cn/cba/slide_2_792_237145.html,2019202000155
16,2019-12-12\xa019:35,广东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t108:106\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,东莞,,http://cba.sports.sina.com.cn/cba/team/show/1/,http://cba.sports.sina.com.cn/cba/schedule/show/18535/,http://cba.sports.sina.com.cn/cba/team/show/6/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzhfz5481048.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18535/,http://slide.sports.sina.com.cn/cba/slide_2_792_237140.html,2019202000156
16,2019-12-12\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t106:97\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山西,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18536/,http://cba.sports.sina.com.cn/cba/team/show/14/,https://sports.sina.com.cn/basketball/cba/2019-12-12/doc-iihnzahi7135347.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18536/,http://slide.sports.sina.com.cn/cba/slide_2_792_237143.html,2019202000157
16,2019-12-13\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t108:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18537/,http://cba.sports.sina.com.cn/cba/team/show/2/,https://sports.sina.com.cn/basketball/cba/2019-12-13/doc-iihnzhfz5729809.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18537/,http://slide.sports.sina.com.cn/cba/slide_2_792_237244.html,2019202000158
16,2019-12-13\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t92:87\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18538/,http://cba.sports.sina.com.cn/cba/team/show/113/,https://sports.sina.com.cn/basketball/cba/2019-12-13/doc-iihnzahi7382614.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18538/,http://slide.sports.sina.com.cn/cba/slide_2_792_237245.html,2019202000159
16,2020-03-10\xa019:35,新疆,\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tVS\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t--\t\t\t\t\t\t\t\t\t\t\t\t\t\t,统计,\t\t\t\t\t\t\t\t\t\t\t\t\t\t--\t\t\t\t\t\t\t\t\t\t\t\t\t\t,乌鲁木齐,,http://cba.sports.sina.com.cn/cba/team/show/11/,http://cba.sports.sina.com.cn/cba/schedule/show/18539/,http://cba.sports.sina.com.cn/cba/team/show/114/,,http://cba.sports.sina.com.cn/cba/schedule/show/18539/,,2019202000160
17,2019-12-14\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t87:88\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18540/,http://cba.sports.sina.com.cn/cba/team/show/10/,https://sports.sina.com.cn/basketball/cba/2019-12-14/doc-iihnzahi7575431.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18540/,http://slide.sports.sina.com.cn/cba/slide_2_792_237340.html,2019202000161
17,2019-12-14\xa019:35,同曦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t128:98\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广州,战报,统计,组图,南京,,http://cba.sports.sina.com.cn/cba/team/show/368/,http://cba.sports.sina.com.cn/cba/schedule/show/18541/,http://cba.sports.sina.com.cn/cba/team/show/13/,https://sports.sina.com.cn/basketball/cba/2019-12-14/doc-iihnzhfz5917742.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18541/,http://slide.sports.sina.com.cn/cba/slide_2_792_237338.html,2019202000162
